st_approxsummarystats,"{rast,nband,exclude_nodata_value,sample_percent}",90797,,,90797
st_approxsummarystats,"{rast,nband,sample_percent}",90797,,,90797
st_approxsummarystats,"{rast,exclude_nodata_value,sample_percent}",90797,,,90797
st_approxsummarystats,"{rast,sample_percent}",90797,,,90797
_st_summarystats_finalfn,,90797,,,90797
_st_summarystats_transfn,,2281,,,2281
st_summarystatsagg,,90797,,,90797
_st_summarystats_transfn,,2281,,,2281
st_summarystatsagg,,90797,,,90797
_st_summarystats_transfn,,2281,,,2281
st_summarystatsagg,,90797,,,90797
_st_summarystats,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent}",90797,,,90797
st_summarystats,"{rastertable,rastercolumn,nband,exclude_nodata_value}",90797,,,90797
raster_eq,,16,,,16
st_approxsummarystats,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent}",90797,,,90797
st_approxsummarystats,"{rastertable,rastercolumn,nband,sample_percent}",90797,,,90797
st_approxsummarystats,"{rastertable,rastercolumn,exclude_nodata_value}",90797,,,90797
st_approxsummarystats,"{rastertable,rastercolumn,sample_percent}",90797,,,90797
_st_count,"{rast,nband,exclude_nodata_value,sample_percent}",20,,,20
st_count,"{rast,nband,exclude_nodata_value}",20,,,20
st_count,"{rast,exclude_nodata_value}",20,,,20
st_approxcount,"{rast,nband,exclude_nodata_value,sample_percent}",20,,,20
st_approxcount,"{rast,nband,sample_percent}",20,,,20
st_approxcount,"{rast,exclude_nodata_value,sample_percent}",20,,,20
st_approxcount,"{rast,sample_percent}",20,,,20
_st_countagg_finalfn,{agg},20,,,20
st_approxcount,"{rastertable,rastercolumn,sample_percent}",20,,,20
st_approxhistogram,"{rast,nband,sample_percent,bins,width,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rast,nband,sample_percent,bins,right,min,max,count,percent}",2249,,,2249
__st_countagg_transfn,"{agg,rast,nband,exclude_nodata_value,sample_percent}",90828,,,90828
_st_countagg_transfn,"{agg,rast,nband,exclude_nodata_value,sample_percent}",90828,,,90828
st_countagg,,20,,,20
_st_countagg_transfn,"{agg,rast,nband,exclude_nodata_value}",90828,,,90828
st_countagg,,20,,,20
_st_countagg_transfn,"{agg,rast,exclude_nodata_value}",90828,,,90828
st_countagg,,20,,,20
_st_count,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent}",20,,,20
st_count,"{rastertable,rastercolumn,nband,exclude_nodata_value}",20,,,20
st_count,"{rastertable,rastercolumn,exclude_nodata_value}",20,,,20
st_approxcount,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent}",20,,,20
st_approxcount,"{rastertable,rastercolumn,nband,sample_percent}",20,,,20
st_approxcount,"{rastertable,rastercolumn,exclude_nodata_value,sample_percent}",20,,,20
raster_overleft,,16,,,16
_st_histogram,"{rast,nband,exclude_nodata_value,sample_percent,bins,width,right,min,max,min,max,count,percent}",2249,,,2249
st_histogram,"{rast,nband,exclude_nodata_value,bins,width,right,min,max,count,percent}",2249,,,2249
st_histogram,"{rast,nband,exclude_nodata_value,bins,right,min,max,count,percent}",2249,,,2249
st_histogram,"{rast,nband,bins,width,right,min,max,count,percent}",2249,,,2249
st_histogram,"{rast,nband,bins,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rast,nband,exclude_nodata_value,sample_percent,bins,width,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rast,nband,exclude_nodata_value,sample_percent,bins,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rast,nband,sample_percent,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rast,sample_percent,min,max,count,percent}",2249,,,2249
raster_overright,,16,,,16
_st_histogram,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent,bins,width,right,min,max,count,percent}",2249,,,2249
st_histogram,"{rastertable,rastercolumn,nband,exclude_nodata_value,bins,width,right,min,max,count,percent}",2249,,,2249
st_histogram,"{rastertable,rastercolumn,nband,exclude_nodata_value,bins,right,min,max,count,percent}",2249,,,2249
st_histogram,"{rastertable,rastercolumn,nband,bins,width,right,min,max,count,percent}",2249,,,2249
st_histogram,"{rastertable,rastercolumn,nband,bins,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent,bins,width,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent,bins,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rastertable,rastercolumn,nband,sample_percent,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rastertable,rastercolumn,sample_percent,min,max,count,percent}",2249,,,2249
st_approxquantile,"{rast,quantiles,quantile,value}",2249,,,2249
st_approxhistogram,"{rastertable,rastercolumn,nband,sample_percent,bins,width,right,min,max,count,percent}",2249,,,2249
st_approxhistogram,"{rastertable,rastercolumn,nband,sample_percent,bins,right,min,max,count,percent}",2249,,,2249
_st_quantile,"{rast,nband,exclude_nodata_value,sample_percent,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rast,nband,exclude_nodata_value,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rast,nband,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rast,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rast,nband,exclude_nodata_value,quantile}",701,,,701
st_quantile,"{rast,nband,quantile}",701,,,701
st_quantile,"{rast,exclude_nodata_value,quantile}",701,,,701
st_quantile,"{rast,quantile}",701,,,701
st_approxquantile,"{rast,nband,exclude_nodata_value,sample_percent,quantiles,quantile,value}",2249,,,2249
st_approxquantile,"{rast,nband,sample_percent,quantiles,quantile,value}",2249,,,2249
st_approxquantile,"{rast,sample_percent,quantiles,quantile,value}",2249,,,2249
raster_left,,16,,,16
st_approxquantile,"{rast,nband,exclude_nodata_value,sample_percent,quantile}",701,,,701
st_approxquantile,"{rast,nband,sample_percent,quantile}",701,,,701
st_approxquantile,"{rast,sample_percent,quantile}",701,,,701
st_approxquantile,"{rast,exclude_nodata_value,quantile}",701,,,701
st_approxquantile,"{rast,quantile}",701,,,701
_st_quantile,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rastertable,rastercolumn,nband,exclude_nodata_value,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rastertable,rastercolumn,nband,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rastertable,rastercolumn,quantiles,quantile,value}",2249,,,2249
st_quantile,"{rastertable,rastercolumn,nband,exclude_nodata_value,quantile}",701,,,701
st_quantile,"{rastertable,rastercolumn,nband,quantile}",701,,,701
st_quantile,"{rastertable,rastercolumn,exclude_nodata_value,quantile}",701,,,701
st_quantile,"{rastertable,rastercolumn,quantile}",701,,,701
st_approxquantile,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent,quantiles,quantile,value}",2249,,,2249
st_aspng,"{rast,nband,options}",17,,,17
st_approxquantile,"{rastertable,rastercolumn,nband,sample_percent,quantiles,quantile,value}",2249,,,2249
st_approxquantile,"{rastertable,rastercolumn,sample_percent,quantiles,quantile,value}",2249,,,2249
st_approxquantile,"{rastertable,rastercolumn,quantiles,quantile,value}",2249,,,2249
st_approxquantile,"{rastertable,rastercolumn,nband,exclude_nodata_value,sample_percent,quantile}",701,,,701
st_approxquantile,"{rastertable,rastercolumn,nband,sample_percent,quantile}",701,,,701
st_approxquantile,"{rastertable,rastercolumn,sample_percent,quantile}",701,,,701
st_approxquantile,"{rastertable,rastercolumn,exclude_nodata_value,quantile}",701,,,701
st_approxquantile,"{rastertable,rastercolumn,quantile}",701,,,701
_st_valuecount,"{rast,nband,exclude_nodata_value,searchvalues,roundto,value,count,percent}",2249,,,2249
st_valuecount,"{rast,nband,exclude_nodata_value,searchvalues,roundto,value,count}",2249,,,2249
st_valuecount,"{rast,nband,searchvalues,roundto,value,count}",2249,,,2249
st_valuecount,"{rast,searchvalues,roundto,value,count}",2249,,,2249
st_valuecount,"{rast,nband,exclude_nodata_value,searchvalue,roundto}",23,,,23
st_valuecount,"{rast,nband,searchvalue,roundto}",23,,,23
st_valuecount,"{rast,searchvalue,roundto}",23,,,23
st_valuepercent,"{rast,nband,exclude_nodata_value,searchvalues,roundto,value,percent}",2249,,,2249
st_valuepercent,"{rast,nband,searchvalues,roundto,value,percent}",2249,,,2249
st_valuepercent,"{rast,searchvalues,roundto,value,percent}",2249,,,2249
st_valuepercent,"{rast,nband,exclude_nodata_value,searchvalue,roundto}",701,,,701
st_valuepercent,"{rast,nband,searchvalue,roundto}",701,,,701
st_valuepercent,"{rast,searchvalue,roundto}",701,,,701
_st_valuecount,"{rastertable,rastercolumn,nband,exclude_nodata_value,searchvalues,roundto,value,count,percent}",2249,,,2249
st_valuepercent,"{rastertable,rastercolumn,nband,exclude_nodata_value,searchvalue,roundto}",701,,,701
st_aspng,"{rast,nband,compression}",17,,,17
st_valuecount,"{rastertable,rastercolumn,nband,exclude_nodata_value,searchvalues,roundto,value,count}",2249,,,2249
st_valuecount,"{rastertable,rastercolumn,nband,searchvalues,roundto,value,count}",2249,,,2249
st_valuecount,"{rastertable,rastercolumn,searchvalues,roundto,value,count}",2249,,,2249
st_valuecount,"{rastertable,rastercolumn,nband,exclude_nodata_value,searchvalue,roundto}",23,,,23
st_valuecount,"{rastertable,rastercolumn,nband,searchvalue,roundto}",23,,,23
st_valuecount,"{rastertable,rastercolumn,searchvalue,roundto}",23,,,23
st_valuepercent,"{rastertable,rastercolumn,nband,exclude_nodata_value,searchvalues,roundto,value,percent}",2249,,,2249
st_valuepercent,"{rastertable,rastercolumn,nband,searchvalues,roundto,value,percent}",2249,,,2249
st_valuepercent,"{rastertable,rastercolumn,searchvalues,roundto,value,percent}",2249,,,2249
st_mapalgebra,"{rast,pixeltype,expression,nodataval}",90744,,,90744
st_valuepercent,"{rastertable,rastercolumn,nband,searchvalue,roundto}",701,,,701
st_valuepercent,"{rastertable,rastercolumn,searchvalue,roundto}",701,,,701
_st_reclass,"{rast,reclassargset}",90744,,,90744
st_reclass,"{rast,reclassargset}",90744,,,90744
st_reclass,"{rast,nband,reclassexpr,pixeltype,nodataval}",90744,,,90744
st_reclass,"{rast,reclassexpr,pixeltype}",90744,,,90744
_st_colormap,"{rast,nband,colormap,method}",90744,,,90744
st_colormap,"{rast,nband,colormap,method}",90744,,,90744
st_colormap,"{rast,colormap,method}",90744,,,90744
st_fromgdalraster,"{gdaldata,srid}",90744,,,90744
st_gdaldrivers,"{idx,short_name,long_name,create_options}",2249,,,2249
st_asgdalraster,"{rast,format,options,srid}",17,,,17
st_aspng,"{rast,nbands,compression}",17,,,17
raster_right,,16,,,16
st_astiff,"{rast,options,srid}",17,,,17
st_astiff,"{rast,nbands,options,srid}",17,,,17
st_astiff,"{rast,compression,srid}",17,,,17
st_astiff,"{rast,nbands,compression,srid}",17,,,17
st_asjpeg,"{rast,options}",17,,,17
st_asjpeg,"{rast,nbands,options}",17,,,17
st_asjpeg,"{rast,nbands,quality}",17,,,17
st_asjpeg,"{rast,nband,options}",17,,,17
st_asjpeg,"{rast,nband,quality}",17,,,17
st_aspng,"{rast,options}",17,,,17
st_aspng,"{rast,nbands,options}",17,,,17
raster_overabove,,16,,,16
_st_asraster,"{geom,scalex,scaley,width,height,pixeltype,value,nodataval,upperleftx,upperlefty,gridx,gridy,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,scalex,scaley,gridx,gridy,pixeltype,value,nodataval,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,scalex,scaley,pixeltype,value,nodataval,upperleftx,upperlefty,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,width,height,gridx,gridy,pixeltype,value,nodataval,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,width,height,pixeltype,value,nodataval,upperleftx,upperlefty,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,scalex,scaley,gridx,gridy,pixeltype,value,nodataval,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,scalex,scaley,pixeltype,value,nodataval,upperleftx,upperlefty,skewx,skewy,touched}",90744,,,90744
st_bandisnodata,"{rast,band,forcechecking}",16,,,16
raster_overbelow,,16,,,16
st_asraster,"{geom,width,height,gridx,gridy,pixeltype,value,nodataval,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,width,height,pixeltype,value,nodataval,upperleftx,upperlefty,skewx,skewy,touched}",90744,,,90744
st_asraster,"{geom,ref,pixeltype,value,nodataval,touched}",90744,,,90744
st_asraster,"{geom,ref,pixeltype,value,nodataval,touched}",90744,,,90744
_st_gdalwarp,"{rast,algorithm,maxerr,srid,scalex,scaley,gridx,gridy,skewx,skewy,width,height}",90744,,,90744
st_resample,"{rast,scalex,scaley,gridx,gridy,skewx,skewy,algorithm,maxerr}",90744,,,90744
st_bandisnodata,"{rast,forcechecking}",16,,,16
st_bandpath,"{rast,band}",25,,,25
raster_above,,16,,,16
st_resample,"{rast,width,height,gridx,gridy,skewx,skewy,algorithm,maxerr}",90744,,,90744
st_resample,"{rast,ref,algorithm,maxerr,usescale}",90744,,,90744
st_resample,"{rast,ref,usescale,algorithm,maxerr}",90744,,,90744
st_transform,"{rast,srid,algorithm,maxerr,scalex,scaley}",90744,,,90744
st_transform,"{rast,srid,scalex,scaley,algorithm,maxerr}",90744,,,90744
st_transform,"{rast,srid,scalexy,algorithm,maxerr}",90744,,,90744
st_bandpixeltype,"{rast,band}",25,,,25
st_transform,"{rast,alignto,algorithm,maxerr}",90744,,,90744
st_rescale,"{rast,scalex,scaley,algorithm,maxerr}",90744,,,90744
st_rescale,"{rast,scalexy,algorithm,maxerr}",90744,,,90744
st_reskew,"{rast,skewx,skewy,algorithm,maxerr}",90744,,,90744
st_reskew,"{rast,skewxy,algorithm,maxerr}",90744,,,90744
st_snaptogrid,"{rast,gridx,gridy,algorithm,maxerr,scalex,scaley}",90744,,,90744
st_snaptogrid,"{rast,gridx,gridy,scalex,scaley,algorithm,maxerr}",90744,,,90744
st_snaptogrid,"{rast,gridx,gridy,scalexy,algorithm,maxerr}",90744,,,90744
raster_below,,16,,,16
st_resize,"{rast,width,height,algorithm,maxerr}",90744,,,90744
st_resize,"{rast,width,height,algorithm,maxerr}",90744,,,90744
st_resize,"{rast,percentwidth,percentheight,algorithm,maxerr}",90744,,,90744
st_mapalgebraexpr,"{rast,band,pixeltype,expression,nodataval}",90744,,,90744
st_mapalgebraexpr,"{rast,pixeltype,expression,nodataval}",90744,,,90744
st_mapalgebrafct,"{rast,band,pixeltype,onerastuserfunc,args}",90744,,,90744
st_mapalgebrafct,"{rast,band,pixeltype,onerastuserfunc}",90744,,,90744
st_mapalgebrafct,"{rast,band,onerastuserfunc,args}",90744,,,90744
st_mapalgebrafct,"{rast,band,onerastuserfunc}",90744,,,90744
st_mapalgebrafct,"{rast,pixeltype,onerastuserfunc,args}",90744,,,90744
st_mapalgebrafct,"{rast,pixeltype,onerastuserfunc}",90744,,,90744
st_mapalgebrafct,"{rast,onerastuserfunc,args}",90744,,,90744
st_mapalgebrafct,"{rast,onerastuserfunc}",90744,,,90744
st_bandmetadata,"{rast,band,bandnum,pixeltype,nodatavalue,isoutdb,path}",2249,,,2249
st_mapalgebraexpr,"{rast1,band1,rast2,band2,expression,pixeltype,extenttype,nodata1expr,nodata2expr,nodatanodataval}",90744,,,90744
st_mapalgebraexpr,"{rast1,rast2,expression,pixeltype,extenttype,nodata1expr,nodata2expr,nodatanodataval}",90744,,,90744
st_mapalgebrafct,"{rast1,band1,rast2,band2,tworastuserfunc,pixeltype,extenttype,userargs}",90744,,,90744
st_mapalgebrafct,"{rast1,rast2,tworastuserfunc,pixeltype,extenttype,userargs}",90744,,,90744
st_mapalgebrafctngb,"{rast,band,pixeltype,ngbwidth,ngbheight,onerastngbuserfunc,nodatamode,args}",90744,,,90744
st_max4ma,"{matrix,nodatamode,args}",701,,,701
st_min4ma,"{matrix,nodatamode,args}",701,,,701
st_sum4ma,"{matrix,nodatamode,args}",701,,,701
st_bandmetadata,"{rast,band,pixeltype,nodatavalue,isoutdb,path}",2249,,,2249
st_mean4ma,"{matrix,nodatamode,args}",701,,,701
st_range4ma,"{matrix,nodatamode,args}",701,,,701
st_distinct4ma,"{matrix,nodatamode,args}",701,,,701
st_stddev4ma,"{matrix,nodatamode,args}",701,,,701
_st_mapalgebra,"{rastbandargset,callbackfunc,pixeltype,distancex,distancey,extenttype,customextent,mask,weighted,userargs}",90744,,,90744
st_mapalgebra,"{rastbandargset,callbackfunc,pixeltype,extenttype,customextent,distancex,distancey,userargs}",90744,,,90744
st_mapalgebra,"{rast1,band1,rast2,band2,expression,pixeltype,extenttype,nodata1expr,nodata2expr,nodatanodataval}",90744,,,90744
st_value,"{rast,band,x,y,exclude_nodata_value}",701,,,701
st_mapalgebra,"{rast,nband,callbackfunc,pixeltype,extenttype,customextent,distancex,distancey,userargs}",90744,,,90744
st_mapalgebra,"{rast,nband,callbackfunc,pixeltype,extenttype,customextent,distancex,distancey,userargs}",90744,,,90744
st_mapalgebra,"{rast1,nband1,rast2,nband2,callbackfunc,pixeltype,extenttype,customextent,distancex,distancey,userargs}",90744,,,90744
st_mapalgebra,"{rast,nband,callbackfunc,mask,weighted,pixeltype,extenttype,customextent,userargs}",90744,,,90744
_st_mapalgebra,"{rastbandargset,expression,pixeltype,extenttype,nodata1expr,nodata2expr,nodatanodataval}",90744,,,90744
st_mapalgebra,"{rast,nband,pixeltype,expression,nodataval}",90744,,,90744
st_rastertoworldcoordy,"{rast,xr,yr}",701,,,701
st_mapalgebra,"{rast1,rast2,expression,pixeltype,extenttype,nodata1expr,nodata2expr,nodatanodataval}",90744,,,90744
_st_convertarray4ma,{value},1022,,,1022
st_max4ma,"{value,pos,userargs}",701,,,701
st_min4ma,"{value,pos,userargs}",701,,,701
st_sum4ma,"{value,pos,userargs}",701,,,701
st_mean4ma,"{value,pos,userargs}",701,,,701
raster_same,,16,,,16
st_range4ma,"{value,pos,userargs}",701,,,701
st_distinct4ma,"{value,pos,userargs}",701,,,701
st_stddev4ma,"{value,pos,userargs}",701,,,701
st_invdistweight4ma,"{value,pos,userargs}",701,,,701
st_mindist4ma,"{value,pos,userargs}",701,,,701
_st_slope4ma,"{value,pos,userargs}",701,,,701
st_slope,"{rast,nband,customextent,pixeltype,units,scale,interpolate_nodata}",90744,,,90744
st_slope,"{rast,nband,pixeltype,units,scale,interpolate_nodata}",90744,,,90744
_st_aspect4ma,"{value,pos,userargs}",701,,,701
st_aspect,"{rast,nband,customextent,pixeltype,units,interpolate_nodata}",90744,,,90744
st_aspect,"{rast,nband,pixeltype,units,interpolate_nodata}",90744,,,90744
_st_hillshade4ma,"{value,pos,userargs}",701,,,701
st_rastertoworldcoordy,"{rast,yr}",701,,,701
st_hillshade,"{rast,nband,customextent,pixeltype,azimuth,altitude,max_bright,scale,interpolate_nodata}",90744,,,90744
st_hillshade,"{rast,nband,pixeltype,azimuth,altitude,max_bright,scale,interpolate_nodata}",90744,,,90744
_st_tpi4ma,"{value,pos,userargs}",701,,,701
st_tpi,"{rast,nband,customextent,pixeltype,interpolate_nodata}",90744,,,90744
st_tpi,"{rast,nband,pixeltype,interpolate_nodata}",90744,,,90744
st_tri,"{rast,nband,pixeltype,interpolate_nodata}",90744,,,90744
st_isempty,{rast},16,,,16
st_hasnoband,"{rast,nband}",16,,,16
_st_roughness4ma,"{value,pos,userargs}",701,,,701
st_roughness,"{rast,nband,customextent,pixeltype,interpolate_nodata}",90744,,,90744
st_roughness,"{rast,nband,pixeltype,interpolate_nodata}",90744,,,90744
_st_tri4ma,"{value,pos,userargs}",701,,,701
st_tri,"{rast,nband,customextent,pixeltype,interpolate_nodata}",90744,,,90744
st_bandnodatavalue,"{rast,band}",701,,,701
st_value,"{rast,x,y,exclude_nodata_value}",701,,,701
st_value,"{rast,band,pt,exclude_nodata_value}",701,,,701
st_value,"{rast,pt,exclude_nodata_value}",701,,,701
st_pixelofvalue,"{rast,nband,search,exclude_nodata_value,val,x,y}",2249,,,2249
st_pixelofvalue,"{rast,search,exclude_nodata_value,val,x,y}",2249,,,2249
st_pixelofvalue,"{rast,nband,search,exclude_nodata_value,x,y}",2249,,,2249
st_pixelofvalue,"{rast,search,exclude_nodata_value,x,y}",2249,,,2249
st_georeference,"{rast,format}",25,,,25
st_setscale,"{rast,scale}",90744,,,90744
st_setscale,"{rast,scalex,scaley}",90744,,,90744
st_setskew,"{rast,skew}",90744,,,90744
st_setskew,"{rast,skewx,skewy}",90744,,,90744
st_setsrid,"{rast,srid}",90744,,,90744
st_setupperleft,"{rast,upperleftx,upperlefty}",90744,,,90744
st_setrotation,"{rast,rotation}",90744,,,90744
st_setgeotransform,"{rast,imag,jmag,theta_i,theta_ij,xoffset,yoffset}",90744,,,90744
st_setgeoreference,"{rast,georef,format}",90744,,,90744
st_setgeoreference,"{rast,upperleftx,upperlefty,scalex,scaley,skewx,skewy}",90744,,,90744
_st_tile,"{rast,width,height,nband,padwithnodata,nodataval}",90744,,,90744
st_tile,"{rast,nband,width,height,padwithnodata,nodataval}",90744,,,90744
st_tile,"{rast,nband,width,height,padwithnodata,nodataval}",90744,,,90744
st_tile,"{rast,width,height,padwithnodata,nodataval}",90744,,,90744
st_setbandnodatavalue,"{rast,band,nodatavalue,forcechecking}",90744,,,90744
st_setbandnodatavalue,"{rast,nodatavalue}",90744,,,90744
st_setbandisnodata,"{rast,band}",90744,,,90744
_st_setvalues,"{rast,nband,x,y,newvalueset,noset,hasnosetvalue,nosetvalue,keepnodata}",90744,,,90744
st_setvalues,"{rast,nband,x,y,newvalueset,noset,keepnodata}",90744,,,90744
st_setvalues,"{rast,nband,x,y,newvalueset,nosetvalue,keepnodata}",90744,,,90744
st_minpossiblevalue,{pixeltype},701,,,701
raster_contained,,16,,,16
st_setvalues,"{rast,nband,x,y,width,height,newvalue,keepnodata}",90744,,,90744
st_setvalues,"{rast,x,y,width,height,newvalue,keepnodata}",90744,,,90744
st_setvalues,"{rast,nband,geomvalset,keepnodata}",90744,,,90744
st_setvalue,"{rast,band,x,y,newvalue}",90744,,,90744
st_setvalue,"{rast,x,y,newvalue}",90744,,,90744
st_setvalue,"{rast,nband,geom,newvalue}",90744,,,90744
st_setvalue,"{rast,geom,newvalue}",90744,,,90744
st_dumpaspolygons,"{rast,band,exclude_nodata_value}",90757,,,90757
st_dumpvalues,"{rast,nband,exclude_nodata_value,nband,valarray}",2249,,,2249
st_dumpvalues,"{rast,nband,exclude_nodata_value}",1022,,,1022
st_polygon,"{rast,band}",89860,,,89860
_st_pixelaspolygons,"{rast,band,columnx,rowy,exclude_nodata_value,geom,val,x,y}",2249,,,2249
st_pixelaspolygons,"{rast,band,exclude_nodata_value,geom,val,x,y}",2249,,,2249
st_pixelaspolygon,"{rast,x,y}",89860,,,89860
st_asbinary,"{"",outasin}",17,,,17
bytea,,17,,,17
st_pixelaspoints,"{rast,band,exclude_nodata_value,geom,val,x,y}",2249,,,2249
st_pixelaspoint,"{rast,x,y}",89860,,,89860
st_pixelascentroids,"{rast,band,exclude_nodata_value,geom,val,x,y}",2249,,,2249
st_pixelascentroid,"{rast,x,y}",89860,,,89860
_st_worldtorastercoord,"{rast,longitude,latitude,columnx,rowy}",2249,,,2249
st_worldtorastercoord,"{rast,longitude,latitude,columnx,rowy}",2249,,,2249
st_worldtorastercoord,"{rast,pt,columnx,rowy}",2249,,,2249
st_worldtorastercoordx,"{rast,xw,yw}",23,,,23
st_worldtorastercoordx,"{rast,xw}",23,,,23
st_worldtorastercoordx,"{rast,pt}",23,,,23
st_worldtorastercoordy,"{rast,xw,yw}",23,,,23
st_worldtorastercoordy,"{rast,yw}",23,,,23
st_worldtorastercoordy,"{rast,pt}",23,,,23
_st_rastertoworldcoord,"{rast,columnx,rowy,longitude,latitude}",2249,,,2249
st_rastertoworldcoord,"{rast,columnx,rowy,longitude,latitude}",2249,,,2249
st_rastertoworldcoordx,"{rast,xr,yr}",701,,,701
st_rastertoworldcoordx,"{rast,xr}",701,,,701
raster_contain,,16,,,16
raster_overlap,,16,,,16
raster_geometry_contain,,16,,,16
raster_contained_by_geometry,,16,,,16
raster_geometry_overlap,,16,,,16
geometry_raster_contain,,16,,,16
geometry_contained_by_raster,,16,,,16
geometry_raster_overlap,,16,,,16
st_samealignment,"{rast1,rast2}",16,,,16
st_samealignment,"{ulx1,uly1,scalex1,scaley1,skewx1,skewy1,ulx2,uly2,scalex2,scaley2,skewx2,skewy2}",16,,,16
_st_samealignment_transfn,"{agg,rast}",91169,,,91169
_st_samealignment_finalfn,{agg},16,,,16
st_samealignment,,16,,,16
st_notsamealignmentreason,"{rast1,rast2}",25,,,25
st_iscoveragetile,"{rast,coverage,tilewidth,tileheight}",16,,,16
_st_intersects,"{rast1,nband1,rast2,nband2}",16,,,16
st_intersects,"{rast1,nband1,rast2,nband2}",16,,,16
st_intersects,"{rast1,rast2}",16,,,16
_st_intersects,"{geom,rast,nband}",16,,,16
st_intersects,"{geom,rast,nband}",16,,,16
st_intersects,"{rast,geom,nband}",16,,,16
st_intersects,"{rast,nband,geom}",16,,,16
_st_overlaps,"{rast1,nband1,rast2,nband2}",16,,,16
st_overlaps,"{rast1,nband1,rast2,nband2}",16,,,16
st_overlaps,"{rast1,rast2}",16,,,16
_st_touches,"{rast1,nband1,rast2,nband2}",16,,,16
st_touches,"{rast1,nband1,rast2,nband2}",16,,,16
st_touches,"{rast1,rast2}",16,,,16
_st_contains,"{rast1,nband1,rast2,nband2}",16,,,16
st_contains,"{rast1,nband1,rast2,nband2}",16,,,16
st_contains,"{rast1,rast2}",16,,,16
_st_containsproperly,"{rast1,nband1,rast2,nband2}",16,,,16
st_containsproperly,"{rast1,nband1,rast2,nband2}",16,,,16
st_containsproperly,"{rast1,rast2}",16,,,16
_st_covers,"{rast1,nband1,rast2,nband2}",16,,,16
st_covers,"{rast1,nband1,rast2,nband2}",16,,,16
st_covers,"{rast1,rast2}",16,,,16
_st_coveredby,"{rast1,nband1,rast2,nband2}",16,,,16
st_coveredby,"{rast1,nband1,rast2,nband2}",16,,,16
st_coveredby,"{rast1,rast2}",16,,,16
_st_within,"{rast1,nband1,rast2,nband2}",16,,,16
st_within,"{rast1,nband1,rast2,nband2}",16,,,16
st_within,"{rast1,rast2}",16,,,16
_st_dwithin,"{rast1,nband1,rast2,nband2,distance}",16,,,16
st_dwithin,"{rast1,nband1,rast2,nband2,distance}",16,,,16
st_dwithin,"{rast1,rast2,distance}",16,,,16
_st_dfullywithin,"{rast1,nband1,rast2,nband2,distance}",16,,,16
st_dfullywithin,"{rast1,nband1,rast2,nband2,distance}",16,,,16
st_dfullywithin,"{rast1,rast2,distance}",16,,,16
st_disjoint,"{rast1,nband1,rast2,nband2}",16,,,16
st_disjoint,"{rast1,rast2}",16,,,16
st_intersection,"{geomin,rast,band}",90757,,,90757
st_intersection,"{rast,band,geomin}",90757,,,90757
st_intersection,"{rast,geomin}",90757,,,90757
st_intersection,"{rast1,band1,rast2,band2,returnband,nodataval}",90744,,,90744
st_intersection,"{rast1,band1,rast2,band2,returnband,nodataval}",90744,,,90744
st_intersection,"{rast1,band1,rast2,band2,nodataval}",90744,,,90744
st_intersection,"{rast1,band1,rast2,band2,nodataval}",90744,,,90744
st_intersection,"{rast1,rast2,returnband,nodataval}",90744,,,90744
st_intersection,"{rast1,rast2,returnband,nodataval}",90744,,,90744
st_intersection,"{rast1,rast2,nodataval}",90744,,,90744
st_intersection,"{rast1,rast2,nodataval}",90744,,,90744
_st_union_finalfn,,90744,,,90744
_st_union_transfn,,2281,,,2281
st_union,,90744,,,90744
_st_union_transfn,,2281,,,2281
st_union,,90744,,,90744
